[9150] [-0.734353, -0.940203] [0.610557, 0.946995]
[9160] [-0.726808, -0.952863] [0.6191, 0.959764]
[9170] [-0.719175, -0.965407] [0.627568, 0.972416]
[9180] [-0.711455, -0.977834] [0.63596, 0.984949]
[9190] [-0.703649, -0.990142] [0.644275, 0.997362]
[9200] [-0.695758, -1.00233] [0.652512, 1.00965]
[9210] [-0.687782, -1.01439] [0.660669, 1.02182]
[9220] [-0.679724, -1.02634] [0.668747, 1.03387]
[9230] [-0.671583, -1.03815] [0.676743, 1.04579]
[9240] [-0.663361, -1.04985] [0.684658, 1.05758]
[9250] [-0.655059, -1.06141] [0.69249, 1.06924]
[9260] [-0.646677, -1.07284] [0.700237, 1.08077]
[9270] [-0.638218, -1.08415] [0.7079, 1.09217]
[9280] [-0.629681, -1.09532] [0.715477, 1.10344]
[9290] [-0.621068, -1.10636] [0.722967, 1.11457]
[9300] [-0.61238, -1.11727] [0.73037, 1.12557]
[9310] [-0.603618, -1.12803] [0.737684, 1.13643]
[9320] [-0.594783, -1.13867] [0.744909, 1.14716]
[9330] [-0.585876, -1.14916] [0.752044, 1.15774]
[9340] [-0.576898, -1.15951] [0.759087, 1.16818]
[9350] [-0.567851, -1.16973] [0.766038, 1.17848]
[9360] [-0.558735, -1.1798] [0.772897, 1.18864]
[9370] [-0.549551, -1.18973] [0.779662, 1.19865]
[9380] [-0.540302, -1.19951] [0.786333, 1.20852]
[9390] [-0.530986, -1.20915] [0.792908, 1.21823]
[9400] [-0.521607, -1.21864] [0.799387, 1.2278]
[9410] [-0.512165, -1.22798] [0.80577, 1.23723]
[9420] [-0.502661, -1.23717] [0.812054, 1.2465]
[9430] [-0.493096, -1.24622] [0.818241, 1.25562]
[9440] [-0.483472, -1.25511] [0.824328, 1.26458]
[9450] [-0.473789, -1.26385] [0.830315, 1.2734]
[9460] [-0.464049, -1.27243] [0.836202, 1.28205]
[9470] [-0.454253, -1.28086] [0.841987, 1.29055]
[9480] [-0.444402, -1.28914] [0.847671, 1.2989]
[9490] [-0.434498, -1.29726] [0.853251, 1.30709]
[9500] [-0.424541, -1.30522] [0.858729, 1.31511]
[9510] [-0.414533, -1.31302] [0.864102, 1.32298]
[9520] [-0.404475, -1.32067] [0.869371, 1.33069]
[9530] [-0.394368, -1.32815] [0.874534, 1.33823]
[9540] [-0.384214, -1.33547] [0.879591, 1.34562]
[9550] [-0.374013, -1.34263] [0.884542, 1.35284]
[9560] [-0.363767, -1.34963] [0.889386, 1.35989]
[9570] [-0.353478, -1.35646] [0.894121, 1.36678]
[9580] [-0.343145, -1.36313] [0.898749, 1.3735]
[9590] [-0.332772, -1.36963] [0.903268, 1.38006]
[9600] [-0.322358, -1.37597] [0.907677, 1.38645]
[9610] [-0.311905, -1.38214] [0.911976, 1.39267]
[9620] [-0.301415, -1.38814] [0.916165, 1.39872]
[9630] [-0.290888, -1.39397] [0.920242, 1.4046]
[9640] [-0.280326, -1.39964] [0.924208, 1.41031]
[9650] [-0.269731, -1.40513] [0.928062, 1.41584]
[9660] [-0.259103, -1.41045] [0.931804, 1.42121]
[9670] [-0.248443, -1.41561] [0.935433, 1.4264]
[9680] [-0.237754, -1.42059] [0.938948, 1.43142]
[9690] [-0.227036, -1.42539] [0.94235, 1.43627]
[9700] [-0.216291, -1.43003] [0.945637, 1.44094]
[9710] [-0.20552, -1.43449] [0.94881, 1.44544]
[9720] [-0.194724, -1.43878] [0.951868, 1.44976]
[9730] [-0.183904, -1.44289] [0.954811, 1.4539]
[9740] [-0.173063, -1.44683] [0.957637, 1.45787]
[9750] [-0.1622, -1.45059] [0.960348, 1.46166]
[9760] [-0.151318, -1.45417] [0.962942, 1.46527]
[9770] [-0.140418, -1.45758] [0.96542, 1.46871]
[9780] [-0.129501, -1.46081] [0.96778, 1.47197]
[9790] [-0.118568, -1.46387] [0.970024, 1.47504]
[9800] [-0.107621, -1.46675] [0.972149, 1.47794]
[9810] [-0.0966615, -1.46944] [0.974157, 1.48066]
[9820] [-0.08569, -1.47197] [0.976046, 1.4832]
[9830] [-0.0747083, -1.47431] [0.977818, 1.48556]
[9840] [-0.0637175, -1.47647] [0.979471, 1.48774]
[9850] [-0.0527191, -1.47845] [0.981004, 1.48973]
[9860] [-0.0417144, -1.48026] [0.98242, 1.49155]
[9870] [-0.0307047, -1.48188] [0.983715, 1.49319]
[9880] [-0.0196914, -1.48333] [0.984892, 1.49464]
[9890] [-0.00867566, -1.48459] [0.985949, 1.49591]
[9900] [0.00234103, -1.48568] [0.986887, 1.497]
[9910] [0.0133574, -1.48658] [0.987705, 1.49791]
[9920] [0.0243721, -1.48731] [0.988403, 1.49864]
[9930] [0.0353838, -1.48785] [0.988981, 1.49918]
[9940] [0.0463913, -1.48821] [0.989439, 1.49954]
[9950] [0.057393, -1.48839] [0.989777, 1.49972]
[9960] [0.0683879, -1.48839] [0.989995, 1.49972]
[9970] [0.0793744, -1.48821] [0.990093, 1.49954]
[9980] [0.0903513, -1.48785] [0.990071, 1.49917]
[9990] [0.101317, -1.48731] [0.989928, 1.49862]
[10000] [0.112271, -1.48659] [0.989666, 1.49789]
[10010] [0.123211, -1.48569] [0.989283, 1.49698]
[10020] [0.134136, -1.48461] [0.988781, 1.49588]
[10030] [0.145045, -1.48335] [0.988158, 1.49461]
[10040] [0.155937, -1.4819] [0.987415, 1.49315]
[10050] [0.166809, -1.48028] [0.986553, 1.49151]
[10060] [0.177661, -1.47848] [0.98557, 1.48969]
[10070] [0.188492, -1.4765] [0.984468, 1.48769]
[10080] [0.1993, -1.47434] [0.983247, 1.4855]
[10090] [0.210084, -1.472] [0.981906, 1.48314]
[10100] [0.220843, -1.46948] [0.980446, 1.4806]
[10110] [0.231575, -1.46678] [0.978866, 1.47787]
[10120] [0.242279, -1.4639] [0.977168, 1.47497]
[10130] [0.252953, -1.46085] [0.975351, 1.47189]
[10140] [0.263597, -1.45762] [0.973416, 1.46862]
[10150] [0.274209, -1.45421] [0.971362, 1.46518]
[10160] [0.284788, -1.45063] [0.969191, 1.46157]
[10170] [0.295333, -1.44686] [0.966901, 1.45777]
[10180] [0.305842, -1.44293] [0.964494, 1.4538]
[10190] [0.316314, -1.43882] [0.96197, 1.44965]
[10200] [0.326747, -1.43453] [0.959329, 1.44532]
[10210] [0.337141, -1.43007] [0.956571, 1.44082]
[10220] [0.347495, -1.42543] [0.953697, 1.43614]
[10230] [0.357806, -1.42062] [0.950707, 1.43129]
[10240] [0.368074, -1.41564] [0.947601, 1.42626]
[10250] [0.378297, -1.41049] [0.94438, 1.42106]
[10260] [0.388475, -1.40517] [0.941045, 1.41569]
[10270] [0.398606, -1.39967] [0.937595, 1.41015]
[10280] [0.408688, -1.394] [0.93403, 1.40443]
[10290] [0.418721, -1.38817] [0.930352, 1.39854]
[10300] [0.428704, -1.38217] [0.926561, 1.39249]
[10310] [0.438634, -1.37599] [0.922658, 1.38626]
[10320] [0.448512, -1.36965] [0.918641, 1.37987]
[10330] [0.458335, -1.36315] [0.914514, 1.3733]
[10340] [0.468103, -1.35648] [0.910274, 1.36657]
[10350] [0.477814, -1.34964] [0.905924, 1.35968]
[10360] [0.487467, -1.34264] [0.901464, 1.35261]
[10370] [0.497061, -1.33548] [0.896894, 1.34539]
[10380] [0.506595, -1.32815] [0.892215, 1.338]
[10390] [0.516068, -1.32066] [0.887427, 1.33044]
[10400] [0.525478, -1.31301] [0.882531, 1.32273]
[10410] [0.534825, -1.3052] [0.877527, 1.31485]
[10420] [0.544107, -1.29724] [0.872417, 1.30682]
[10430] [0.553323, -1.28911] [0.8672, 1.29862]
[10440] [0.562471, -1.28083] [0.861877, 1.29027]
[10450] [0.571552, -1.27239] [0.85645, 1.28176]
[10460] [0.580564, -1.2638] [0.850918, 1.27309]
[10470] [0.589505, -1.25505] [0.845282, 1.26427]
[10480] [0.598375, -1.24615] [0.839544, 1.25529]
[10490] [0.607172, -1.2371] [0.833703, 1.24616]
[10500] [0.615896, -1.2279] [0.82776, 1.23688]
[10510] [0.624545, -1.21855] [0.821717, 1.22745]
[10520] [0.633118, -1.20905] [0.815573, 1.21787]
[10530] [0.641614, -1.1994] [0.80933, 1.20814]
[10540] [0.650033, -1.18961] [0.802988, 1.19826]
[10550] [0.658373, -1.17967] [0.796548, 1.18824]
[10560] [0.666633, -1.16959] [0.790011, 1.17807]
[10570] [0.674812, -1.15936] [0.783377, 1.16776]
[10580] [0.68291, -1.149] [0.776648, 1.15731]
[10590] [0.690924, -1.13849] [0.769824, 1.14672]
[10600] [0.698855, -1.12785] [0.762906, 1.13598]
[10610] [0.706701, -1.11706] [0.755895, 1.12511]
[10620] [0.714461, -1.10615] [0.748792, 1.1141]
[10630] [0.722134, -1.09509] [0.741597, 1.10295]
[10640] [0.72972, -1.08391] [0.734312, 1.09167]
[10650] [0.737217, -1.07259] [0.726937, 1.08026]
[10660] [0.744625, -1.06114] [0.719473, 1.06872]
[10670] [0.751942, -1.04956] [0.711921, 1.05704]
[10680] [0.759168, -1.03785] [0.704282, 1.04524]
[10690] [0.766302, -1.02602] [0.696558, 1.0333]
[10700] [0.773343, -1.01406] [0.688748, 1.02125]
[10710] [0.780289, -1.00198] [0.680854, 1.00906]
[10720] [0.787141, -0.989779] [0.672876, 0.996759]
[10730] [0.793897, -0.977454] [0.664817, 0.984332]
[10740] [0.800557, -0.965011] [0.656676, 0.971785]
[10750] [0.80712, -0.95245] [0.648455, 0.95912]
[10760] [0.813584, -0.939772] [0.640155, 0.946337]
[10770] [0.819949, -0.92698] [0.631776, 0.933439]
[10780] [0.826215, -0.914075] [0.62332, 0.920427]
[10790] [0.83238, -0.901058] [0.614788, 0.907303]
[10800] [0.838444, -0.887932] [0.606181, 0.894068]
